norm_rdc           ,lower_bound_rdc    ,upper_bound_rdc    ,cumul               ,lower_cumul         ,upper_cumul        ,norm_disc           ,lower_bound_norm_disc ,upper_bound_norm_disc ,avg_receiver_off , etq : send_spacing and receiving duration
0.6692045612376475,0.6688624080613536,0.6698636813201201,0.6653977193811762,0.6655687959693233,0.6650681593399399,1.0,1.0,1.0,1.0,1, 599,
0.6661784249744931,0.6658349387787432,0.666845175683886,0.6662857875127535,0.6652092510819333,0.6672006916867521,0.99875,0.9962534409426098,1.0012465590573902,1.0,11, 599,
0.666035305716948,0.665691009594214,0.666702237970669,0.6644823471415262,0.6622558788465414,0.666547497371017,0.9950000000000003,0.9902027672872966,0.9997972327127032,1.0,21, 599,
0.6659797231063967,0.6656355007630788,0.6666471140363277,0.6426351384468016,0.6341427610145481,0.6509659315857486,0.9512499999999999,0.933921022792175,0.9685789772078248,1.0,31, 599,
0.6659574900621761,0.665613279210365,0.6666248587119511,0.6420212549689119,0.6344004202823328,0.6494805107565091,0.95,0.9344141197750304,0.9655858802249695,1.0,41, 599,
0.6659352570179553,0.6655910576576511,0.6666026033875745,0.6020323714910222,0.5888495405021786,0.6150536289752084,0.8699999999999997,0.8432901386620084,0.8967098613379914,1.0,51, 599,
0.6659241404958449,0.6655799468812943,0.6665914757253862,0.6126629297520775,0.6015437525452574,0.6236205361514022,0.8912499999999999,0.8686674519718092,0.9138325480281906,1.0,71, 599,
0.6659244166081258,0.6655799468812943,0.6665914757253862,0.6026627916959373,0.5895897429055625,0.6155745457910973,0.8712500000000003,0.8447594326924195,0.8977405673075807,1.0,61, 599,
0.6659130239737349,0.6655688361049374,0.666580348063198,0.5751684880131325,0.559715018500598,0.5904603894153342,0.8162499999999999,0.7849988731061335,0.8475011268938664,1.0,91, 599,
0.6659130239737349,0.6655688361049374,0.666580348063198,0.5607934880131324,0.5441229980583568,0.5773024098575755,0.7874999999999996,0.7538148322216511,0.821185167778349,1.0,81, 599,
0.6659027371113339,0.665558605699058,0.6665694470709854,0.5914236314443331,0.5814054976974614,0.601280475917517,0.8487499999999999,0.828369601093981,0.8691303989060193,1.0,101, 599,
0.6659019074516243,0.6655577253285807,0.6665692204010099,0.5307990462741878,0.519813345126971,0.5416231820082336,0.7274999999999998,0.7051844155825227,0.749815584417477,1.0,141, 599,
0.6659019074516243,0.6655577253285807,0.6665692204010099,0.5057990462741879,0.4860667963145838,0.5253697308206209,0.6775000000000002,0.6376913179577484,0.7173086820422516,1.0,111, 599,
0.6659019074516241,0.6655577253285806,0.6665692204010097,0.518924046274188,0.5044199174235746,0.5332666097116301,0.70375,0.6743975601757299,0.73310243982427,1.0,131, 599,
0.6659019074516243,0.6655577253285806,0.6665692204010097,0.5126740462741879,0.4957084286523496,0.5294780984828551,0.6912500000000001,0.6569745826332798,0.72552541736672,1.0,121, 599,
0.665892174824471,0.6655479135642949,0.6665584546136057,0.5376789125877646,0.5277553818683521,0.5474414340426976,0.7412500000000002,0.7210586773009992,0.7614413226990009,1.0,151, 599,
0.6658907909295139,0.6655466145522237,0.6665580927388215,0.395804604535243,0.3770942000182094,0.41435344633626797,0.4574999999999999,0.4197350145886426,0.49526498541135744,1.0,191, 599,
0.6658907909295138,0.6655466145522237,0.6665580927388215,0.3933046045352431,0.3738147025539263,0.4126329438005511,0.4524999999999999,0.41317601966007633,0.4918239803399237,1.0,181, 599,
0.6658907909295138,0.6655466145522237,0.6665580927388215,0.3870546045352431,0.36770746342081173,0.4062401829336657,0.43999999999999995,0.4009615413938472,0.4790384586061529,1.0,171, 599,
0.6658907909295139,0.6655466145522237,0.6665580927388215,0.38705460453524304,0.36888951863066166,0.4050581277238158,0.43999999999999995,0.40332565181354707,0.47667434818645305,1.0,161, 599,
0.6580880391273403,0.6577516316919861,0.6587360191443709,0.6703309804363299,0.6692509046253119,0.6712552699565097,0.99875,0.9962534409426098,1.0012465590573902,11.0,1, 589,
0.6550619028641859,0.6547241624102985,0.6557175135072139,0.671219048567907,0.6696453644112408,0.6726337976300032,0.9975,0.99401489123278,1.0009851087672201,11.0,11, 589,
0.6549187836066408,0.6545802332330404,0.6555745757867257,0.6625406081966797,0.6577167652686993,0.6672058302214177,0.9800000000000002,0.9700137637704389,0.9899862362295611,11.0,21, 589,
0.6548632009960891,0.6545247244062194,0.6555194518480699,0.6388183995019555,0.629775576883711,0.6477023349891442,0.9325000000000001,0.9140758781736416,0.9509241218263582,11.0,31, 589,
0.6548409679518686,0.6545025028535058,0.6554971965236934,0.6394545160240657,0.631957447320582,0.6467927029908185,0.9337499999999999,0.9184173974946699,0.9490826025053303,11.0,41, 589,
0.654818734907648,0.6544802813007919,0.6554749411993168,0.600090632546176,0.5870251375230416,0.612997251226904,0.855,0.8285305563468752,0.8814694436531247,11.0,51, 589,
0.6548076183855376,0.6544691705244352,0.6554638135371287,0.605096190807231,0.5946583341110787,0.6153751738581393,0.8649999999999995,0.8437858387465926,0.8862141612534074,11.0,71, 589,
0.6548078944978185,0.6544691705244351,0.6554638135371286,0.5994710527510909,0.5847479987617312,0.614035509207487,0.8537500000000002,0.8239651680478977,0.8835348319521024,11.0,61, 589,
0.6547965018634272,0.6544580597480782,0.6554526858749403,0.5707267490682864,0.5557904520514908,0.585504175137,0.7962499999999999,0.7660389638510599,0.8264610361489404,11.0,91, 589,
0.6547965018634273,0.6544580597480782,0.6554526858749403,0.5544767490682865,0.5358111458462601,0.5729834813422308,0.7637500000000002,0.7260803514405985,0.8014196485594018,11.0,81, 589,
0.6547862150010265,0.6544478293339928,0.6554417848909337,0.5857318924994865,0.5753260702852548,0.5959791226022818,0.8262499999999997,0.8050999699045025,0.8474000300954974,11.0,101, 589,
0.654785385341317,0.6544469489717214,0.6554415582127521,0.5257323073293415,0.5145678693403557,0.5367378770674076,0.70625,0.6835826876524327,0.7289173123475674,11.0,141, 589,
0.654785385341317,0.6544469489717214,0.6554415582127521,0.5157323073293415,0.5022873379054099,0.5290184085023534,0.68625,0.6590216247825412,0.7134783752174588,11.0,131, 589,
0.654785385341317,0.6544469489717214,0.6554415582127521,0.5082323073293415,0.4925223249233623,0.523783421484401,0.67125,0.639491598818446,0.703008401181554,11.0,121, 589,
0.6547853853413169,0.6544469489717214,0.6554415582127521,0.49698230732934157,0.4780220274715245,0.5157837189362389,0.64875,0.6104910039147704,0.6870089960852297,11.0,111, 589,
0.654775652714164,0.6544371371965084,0.6554307924362756,0.535737173642918,0.5259542608911829,0.5453617742924252,0.72625,0.7063456589788742,0.7461543410211259,11.0,151, 589,
0.6547742688192069,0.6544358381953647,0.6554304305505639,0.39698786559039656,0.3777785714290893,0.41603829419794636,0.44875,0.4099929810535433,0.48750701894645665,11.0,191, 589,
0.6547742688192069,0.6544358381953647,0.6554304305505639,0.39136286559039657,0.3716438047272483,0.4109230608997874,0.4375,0.39772344764986123,0.47727655235013877,11.0,181, 589,
0.6547742688192069,0.6544358381953647,0.6554304305505639,0.38511286559039654,0.36569746036313344,0.4043694052639023,0.42499999999999993,0.38583075892163154,0.46416924107836854,11.0,171, 589,
0.6547742688192069,0.6544358381953647,0.6554304305505639,0.38448786559039655,0.36573759578790693,0.40307926983912873,0.42374999999999996,0.3859110297711785,0.4615889702288214,11.0,161, 589,
0.6469715170170335,0.6466408553221819,0.647608356969058,0.6752642414914833,0.6736870179552991,0.676688375899081,0.9975,0.99401489123278,1.0009851087672201,21.0,1, 579,
0.6439453807538786,0.643613386041453,0.6445898513309425,0.6717773096230608,0.6680468369230311,0.6753515443907712,0.9875000000000003,0.9797070598875153,0.9952929401124848,21.0,11, 579,
0.6438022614963335,0.6434694568717176,0.6444469136029316,0.6593488692518333,0.6531314662979396,0.6654103484647357,0.9625000000000001,0.9497323894675969,0.975267610532403,21.0,21, 579,
0.6437466788857819,0.6434139480493603,0.6443917896598123,0.6350016605571089,0.6260540728738755,0.6437930582715381,0.9137499999999998,0.8955220937971113,0.9319779062028883,21.0,31, 579,
0.6437244458415615,0.6433917264966466,0.6443695343354358,0.6375127770792193,0.629353273292409,0.6455160962915498,0.91875,0.9020982730814644,0.9354017269185355,21.0,41, 579,
0.6437022127973409,0.6433695049439327,0.6443472790110591,0.5968988936013295,0.582241401700452,0.6114002063220519,0.8374999999999999,0.8078523083448368,0.867147691655163,21.0,51, 579,
0.6436910962752305,0.6433583941675759,0.6443361513488709,0.5987794518623847,0.586192282081534,0.6112104451602427,0.8412499999999998,0.8157429583306437,0.8667570416693564,21.0,71, 579,
0.6436913723875114,0.6433583941675759,0.6443361513488709,0.5919043138062443,0.5774423018072485,0.6062104254345282,0.8274999999999999,0.7982429977820729,0.8567570022179274,21.0,61, 579,
0.6436799797531202,0.6433472833912192,0.6443250236866828,0.5650350101234398,0.5505687609146421,0.5793450855464071,0.7737499999999997,0.7444848052205035,0.8030151947794968,21.0,91, 579,
0.6436799797531203,0.6433472833912192,0.6443250236866828,0.5500350101234399,0.5321286422442112,0.5677852042168379,0.74375,0.7076045678796415,0.7798954321203586,21.0,81, 579,
